년월,항공사(ICAO),항공사(IATA),항공사명,국제_국내,경유지공항,도착_출발,정기_부정기,여객_화물,유임승객(명),무임승객(명),환승객(명),항공화물(kg),환적화물(kg),우편물(kg),수하물(kg)
2023-04,KAL,KE,대한항공,국제,KOJ,도착,부정기,여객,975,2,0,0,0,0,18152
2023-04,KAL,KE,대한항공,국제,KOJ,출발,부정기,여객,884,2,0,0,0,0,15022
2023-04,KAL,KE,대한항공,국제,KTM,도착,정기,여객,2359,3,1067,13498,11375,0,78817
2023-04,KAL,KE,대한항공,국제,KTM,도착,부정기,여객,744,0,0,0,0,0,14005
2023-04,KAL,KE,대한항공,국제,KTM,출발,정기,여객,2040,15,763,80913,79759,0,85856
2023-04,KAL,KE,대한항공,국제,KTM,출발,부정기,화물,0,0,0,3693,3693,0,0
2023-04,KAL,KE,대한항공,국제,KTM,출발,부정기,여객,73,0,72,6502,6502,0,4239
2023-04,KAL,KE,대한항공,국제,KUL,도착,정기,화물,0,0,0,582446,417161,0,0
2023-04,KAL,KE,대한항공,국제,KUL,도착,정기,여객,5325,22,814,218366,133761,0,89988
2023-04,KAL,KE,대한항공,국제,KUL,출발,정기,화물,0,0,0,254291,189738,1,0
2023-04,KAL,KE,대한항공,국제,KUL,출발,정기,여객,5260,21,684,214035,67051,4854,102675
2023-04,KAL,KE,대한항공,국제,LAS,도착,정기,여객,1779,9,2233,530,0,0,119285
2023-04,KAL,KE,대한항공,국제,LAS,출발,정기,여객,2249,19,2320,200883,191019,8165,115173
2023-04,KAL,KE,대한항공,국제,LAX,도착,정기,화물,0,0,0,1323621,532164,0,0
2023-04,KAL,KE,대한항공,국제,LAX,도착,정기,여객,13562,93,7675,251561,62182,776,552721
2023-04,KAL,KE,대한항공,국제,LAX,도착,부정기,화물,0,0,0,18976,10742,0,0
2023-04,KAL,KE,대한항공,국제,LAX,출발,정기,화물,0,0,0,3872575,2948613,7455,0
2023-04,KAL,KE,대한항공,국제,LAX,출발,정기,여객,13253,106,9187,549877,290097,37350,557818
2023-04,KAL,KE,대한항공,국제,LAX,출발,부정기,화물,0,0,0,588783,424068,3976,0
2023-04,KAL,KE,대한항공,국제,LHR,도착,정기,화물,0,0,0,585969,124029,0,0
2023-04,KAL,KE,대한항공,국제,LHR,도착,정기,여객,5961,35,751,293410,91046,10501,126790
2023-04,KAL,KE,대한항공,국제,LHR,출발,정기,화물,0,0,0,784174,454874,0,0
2023-04,KAL,KE,대한항공,국제,LHR,출발,정기,여객,6810,36,933,524547,301773,11730,152215
2023-04,KAL,KE,대한항공,국제,LIM,도착,정기,화물,0,0,0,396032,156441,0,0
2023-04,KAL,KE,대한항공,국제,MAA,도착,정기,화물,0,0,0,19795,0,0,0
2023-04,KAL,KE,대한항공,국제,MAA,출발,정기,화물,0,0,0,65293,56134,0,0
2023-04,KAL,KE,대한항공,국제,MAD,도착,정기,화물,0,0,0,867750,654119,0,0
2023-04,KAL,KE,대한항공,국제,MAD,도착,정기,여객,534,4,36,28150,9576,0,10605
2023-04,KAL,KE,대한항공,국제,MAD,출발,정기,화물,0,0,0,554559,522300,0,0
2023-04,KAL,KE,대한항공,국제,MAD,출발,정기,여객,947,0,93,25297,17490,650,16374
2023-04,KAL,KE,대한항공,국제,MIA,출발,정기,화물,0,0,0,876710,788386,563,0
2023-04,KAL,KE,대한항공,국제,MNL,도착,정기,여객,3837,17,14832,652482,403255,0,518685
2023-04,KAL,KE,대한항공,국제,MNL,출발,정기,화물,0,0,0,258317,246692,0,0
2023-04,KAL,KE,대한항공,국제,MNL,출발,정기,여객,4378,95,12495,366004,186796,6019,535117
2023-04,KAL,KE,대한항공,국제,MXP,도착,정기,화물,0,0,0,317621,66413,0,0
2023-04,KAL,KE,대한항공,국제,MXP,도착,정기,여객,3225,4,133,105835,50622,0,65592
2023-04,KAL,KE,대한항공,국제,MXP,도착,부정기,화물,0,0,0,807929,124795,0,0
2023-04,KAL,KE,대한항공,국제,MXP,출발,정기,화물,0,0,0,248241,219432,0,0
2023-04,KAL,KE,대한항공,국제,MXP,출발,정기,여객,3036,12,227,165989,111314,1907,56611
2023-04,KAL,KE,대한항공,국제,NGO,도착,정기,여객,5897,19,2292,173348,122690,12080,104899
2023-04,KAL,KE,대한항공,국제,NGO,출발,정기,여객,6875,38,1879,149001,96186,17510,114854
2023-04,KAL,KE,대한항공,국제,NKG,도착,정기,여객,1511,7,377,0,0,0,31050
2023-04,KAL,KE,대한항공,국제,NKG,출발,정기,여객,1030,5,220,167,35,0,18380
2023-04,KAL,KE,대한항공,국제,NRT,도착,정기,화물,0,0,0,2608912,1421157,75539,0
2023-04,KAL,KE,대한항공,국제,NRT,도착,정기,여객,6045,39,5056,86457,25543,17837,174498
2023-04,KAL,KE,대한항공,국제,NRT,도착,부정기,화물,0,0,0,380481,277712,16419,0
2023-04,KAL,KE,대한항공,국제,NRT,출발,정기,화물,0,0,0,1539047,1170182,94455,0
2023-04,KAL,KE,대한항공,국제,NRT,출발,정기,여객,6512,56,4050,249795,207821,31395,149786
2023-04,KAL,KE,대한항공,국제,NRT,출발,부정기,화물,0,0,0,275210,217358,25875,0
2023-04,KAL,KE,대한항공,국제,OKA,도착,정기,여객,2648,82,557,10,0,0,47623
2023-04,KAL,KE,대한항공,국제,OKA,출발,정기,여객,2740,100,353,81,33,0,35745
2023-04,KAL,KE,대한항공,국제,ORD,도착,정기,화물,0,0,0,485746,239742,0,0
2023-04,KAL,KE,대한항공,국제,ORD,도착,정기,여객,2814,21,2281,108003,72842,9727,145911
2023-04,KAL,KE,대한항공,국제,ORD,도착,부정기,화물,0,0,0,180461,131147,0,0
2023-04,KAL,KE,대한항공,국제,ORD,출발,정기,화물,0,0,0,2609167,2205444,25,0
2023-04,KAL,KE,대한항공,국제,ORD,출발,정기,여객,2879,35,2843,386743,162888,29147,160555
2023-04,KAL,KE,대한항공,국제,ORD,출발,부정기,화물,0,0,0,997254,898142,26,0
2023-04,KAL,KE,대한항공,국제,OSL,도착,정기,화물,0,0,0,562877,64414,0,0
2023-04,KAL,KE,대한항공,국제,OSL,출발,정기,화물,0,0,0,166,22,0,0
2023-04,KAL,KE,대한항공,국제,PEK,도착,정기,여객,1465,5,1797,164397,81927,53236,49275
2023-04,KAL,KE,대한항공,국제,PEK,출발,정기,여객,1405,4,868,132509,67896,17693,38992
2023-04,KAL,KE,대한항공,국제,PEN,도착,정기,화물,0,0,0,1021354,697336,0,0
2023-04,KAL,KE,대한항공,국제,PEN,출발,정기,화물,0,0,0,541938,488628,0,0
2023-04,KAL,KE,대한항공,국제,PNH,도착,정기,여객,2852,15,4505,124423,65802,9048,178498
2023-04,KAL,KE,대한항공,국제,PNH,출발,정기,여객,3013,45,3889,57106,33615,1166,170819
2023-04,KAL,KE,대한항공,국제,PRG,도착,정기,여객,3021,9,180,116527,37867,0,55771
2023-04,KAL,KE,대한항공,국제,PRG,출발,정기,여객,2947,11,295,150523,138087,0,57736
2023-04,KAL,KE,대한항공,국제,PVG,도착,정기,화물,0,0,0,3191031,2768496,0,0
2023-04,KAL,KE,대한항공,국제,PVG,도착,정기,여객,5644,15,3917,744279,665233,0,152520
2023-04,KAL,KE,대한항공,국제,PVG,도착,부정기,화물,0,0,0,166257,163250,0,0
2023-04,KAL,KE,대한항공,국제,PVG,출발,정기,화물,0,0,0,2116438,1281751,10020,0
2023-04,KAL,KE,대한항공,국제,PVG,출발,정기,여객,4867,21,1841,286639,272569,0,96596
2023-04,KAL,KE,대한항공,국제,PVG,출발,부정기,화물,0,0,0,241764,99634,0,0
2023-04,KAL,KE,대한항공,국제,RGN,도착,정기,여객,585,2,304,29482,26207,0,24250
2023-04,KAL,KE,대한항공,국제,RGN,출발,정기,여객,721,7,112,28123,24337,0,23377
2023-04,KAL,KE,대한항공,국제,SCL,도착,정기,화물,0,0,0,242737,187041,0,0
2023-04,KAL,KE,대한항공,국제,SCL,출발,정기,화물,0,0,0,85547,10849,0,0
2023-04,KAL,KE,대한항공,국제,SEA,도착,정기,화물,0,0,0,987758,363961,0,0
2023-04,KAL,KE,대한항공,국제,SEA,도착,정기,여객,3661,38,3756,24588,19790,0,188068
2023-04,KAL,KE,대한항공,국제,SEA,출발,정기,화물,0,0,0,68239,45301,0,0
2023-04,KAL,KE,대한항공,국제,SEA,출발,정기,여객,4075,46,4234,269206,260474,0,214705
2023-04,KAL,KE,대한항공,국제,SFO,도착,정기,화물,0,0,0,308605,125983,0,0
2023-04,KAL,KE,대한항공,국제,SFO,도착,정기,여객,5090,44,2333,36436,13536,0,180341
2023-04,KAL,KE,대한항공,국제,SFO,출발,정기,여객,5350,49,2763,408210,271590,713,192776
2023-04,KAL,KE,대한항공,국제,SGN,도착,정기,화물,0,0,0,874941,636391,0,0
2023-04,KAL,KE,대한항공,국제,SGN,도착,정기,여객,6985,44,11109,717503,525450,0,533794
2023-04,KAL,KE,대한항공,국제,SGN,출발,정기,화물,0,0,0,131315,109239,0,0
2023-04,KAL,KE,대한항공,국제,SGN,출발,정기,여객,6372,70,8794,213708,76899,9498,417379
2023-04,KAL,KE,대한항공,국제,SHE,도착,정기,여객,2856,18,2164,90936,82329,0,102395
2023-04,KAL,KE,대한항공,국제,SHE,출발,정기,여객,2330,30,2196,26448,20916,0,100252
2023-04,KAL,KE,대한항공,국제,SIN,도착,정기,화물,0,0,0,252639,113327,0,0
2023-04,KAL,KE,대한항공,국제,SIN,도착,정기,여객,19645,159,3298,803119,385446,0,326107
2023-04,KAL,KE,대한항공,국제,SIN,출발,정기,화물,0,0,0,660735,418756,0,0
2023-04,KAL,KE,대한항공,국제,SIN,출발,정기,여객,20591,167,3162,737224,347262,16107,378046
2023-04,KAL,KE,대한항공,국제,SYD,도착,정기,여객,5976,38,696,109615,12589,78,118687
2023-04,KAL,KE,대한항공,국제,SYD,출발,정기,여객,5781,61,749,232017,165461,57131,124208
2023-04,KAL,KE,대한항공,국제,SZX,도착,정기,여객,1845,8,118,137464,129701,0,24961
2023-04,KAL,KE,대한항공,국제,SZX,출발,정기,여객,1424,1,45,57030,34890,0,15730
2023-04,KAL,KE,대한항공,국제,TAO,도착,정기,여객,3484,11,1474,429331,410889,1239,80012
2023-04,KAL,KE,대한항공,국제,TAO,출발,정기,여객,2298,18,1208,138974,101592,4012,57685
2023-04,KAL,KE,대한항공,국제,TAS,도착,정기,여객,1088,4,375,16914,13621,3136,29150
2023-04,KAL,KE,대한항공,국제,TAS,출발,정기,여객,1451,19,375,77952,66702,1334,46253
2023-04,KAL,KE,대한항공,국제,TLV,도착,정기,여객,1845,11,182,39867,21902,0,34870
2023-04,KAL,KE,대한항공,국제,TLV,출발,정기,여객,1870,8,313,55463,45322,2603,40540
2023-04,KAL,KE,대한항공,국제,TPE,도착,정기,여객,11110,39,1820,101355,82105,0,170000
2023-04,KAL,KE,대한항공,국제,TPE,도착,부정기,화물,0,0,0,10657,8759,0,0
2023-04,KAL,KE,대한항공,국제,TPE,출발,정기,여객,12664,45,1120,191639,49206,7472,170486
2023-04,KAL,KE,대한항공,국제,TPE,출발,부정기,화물,0,0,0,34576,1094,538,0
2023-04,KAL,KE,대한항공,국제,TSN,도착,정기,화물,0,0,0,1614326,1549743,274,0
2023-04,KAL,KE,대한항공,국제,TSN,도착,정기,여객,1466,5,873,91019,84695,0,43683
2023-04,KAL,KE,대한항공,국제,TSN,출발,정기,화물,0,0,0,939795,814846,0,0
2023-04,KAL,KE,대한항공,국제,TSN,출발,정기,여객,1226,12,498,46148,44045,0,32994
2023-04,KAL,KE,대한항공,국제,UBN,도착,정기,여객,3882,25,1603,13042,10000,0,91217
2023-04,KAL,KE,대한항공,국제,UBN,출발,정기,여객,4105,37,1687,100328,42963,1025,126983
2023-04,KAL,KE,대한항공,국제,VCP,도착,정기,화물,0,0,0,51066,48046,0,0
2023-04,KAL,KE,대한항공,국제,VCP,출발,정기,화물,0,0,0,495655,389433,0,0
2023-04,KAL,KE,대한항공,국제,VIE,도착,정기,화물,0,0,0,19555,233,0,0
2023-04,KAL,KE,대한항공,국제,VIE,도착,정기,여객,3570,12,228,184038,27546,0,69658
2023-04,KAL,KE,대한항공,국제,VIE,출발,정기,화물,0,0,0,1577747,546477,7532,0
2023-04,KAL,KE,대한항공,국제,VIE,출발,정기,여객,3965,15,331,188049,45273,2740,77369
2023-04,KAL,KE,대한항공,국제,WUH,도착,부정기,화물,0,0,0,670342,655738,575,0
2023-04,KAL,KE,대한항공,국제,WUH,출발,부정기,화물,0,0,0,132156,62216,0,0
2023-04,KAL,KE,대한항공,국제,XIY,도착,정기,화물,0,0,0,354405,316650,0,0
2023-04,KAL,KE,대한항공,국제,XIY,도착,정기,여객,648,2,118,45,0,0,13513
2023-04,KAL,KE,대한항공,국제,XIY,출발,정기,화물,0,0,0,229033,114322,0,0
2023-04,KAL,KE,대한항공,국제,XIY,출발,정기,여객,631,5,106,2994,1595,0,13341
2023-04,KAL,KE,대한항공,국제,YHZ,도착,부정기,화물,0,0,0,600539,499312,0,0
2023-04,KAL,KE,대한항공,국제,YNJ,도착,정기,여객,1582,15,221,980,0,0,32301
2023-04,KAL,KE,대한항공,국제,YNJ,출발,정기,여객,1428,17,389,0,0,0,28098
2023-04,KAL,KE,대한항공,국제,YVR,도착,정기,화물,0,0,0,85429,48538,0,0
2023-04,KAL,KE,대한항공,국제,YVR,도착,정기,여객,4416,72,2641,138789,102732,0,189052
2023-04,KAL,KE,대한항공,국제,YVR,출발,정기,여객,4097,111,3834,262355,205296,43881,263589
2023-04,KAL,KE,대한항공,국제,YYZ,도착,정기,화물,0,0,0,201546,73134,0,0
2023-04,KAL,KE,대한항공,국제,YYZ,도착,정기,여객,3655,80,3570,23008,9855,0,206575
2023-04,KAL,KE,대한항공,국제,YYZ,출발,정기,화물,0,0,0,521118,520018,47,0
2023-04,KAL,KE,대한항공,국제,YYZ,출발,정기,여객,2818,73,5046,216572,191225,19270,284987
2023-04,KAL,KE,대한항공,국제,ZRH,도착,정기,화물,0,0,0,273660,70594,0,0
2023-04,KAL,KE,대한항공,국제,ZRH,도착,정기,여객,3021,16,178,121998,44099,0,57667
2023-04,KAL,KE,대한항공,국제,ZRH,출발,정기,화물,0,0,0,14355,14335,0,0
2023-04,KAL,KE,대한항공,국제,ZRH,출발,정기,여객,2792,10,222,109331,90882,0,54753
2023-04,KLM,KL,KLM네덜란드항공,국제,AMS,도착,정기,여객,4110,14,186,213691,0,0,70786
2023-04,KLM,KL,KLM네덜란드항공,국제,AMS,출발,정기,여객,4181,14,378,200634,0,4489,162908
2023-04,KLM,KL,KLM네덜란드항공,국제,KIX,도착,정기,여객,1,0,0,0,0,0,0
2023-04,KZR,KC,아스타나항공,국제,ALA,도착,정기,여객,3949,47,334,6559,0,1662,70124
2023-04,KZR,KC,아스타나항공,국제,ALA,출발,정기,여객,3935,55,527,89381,0,4084,101856
2023-04,LAO,QV,라오 항공,국제,VTE,도착,정기,여객,3761,7,139,2347,0,127,54196
2023-04,LAO,QV,라오 항공,국제,VTE,출발,정기,여객,3983,9,79,10031,0,1485,59713
2023-04,LHA,GI,롱하오 항공,국제,CGO,도착,부정기,화물,0,0,0,10990,0,4427,0
2023-04,LHA,GI,롱하오 항공,국제,CGO,출발,부정기,화물,0,0,0,58562,0,0,0
2023-04,LHA,GI,롱하오 항공,국제,YNT,도착,부정기,화물,0,0,0,229756,0,0,0
2023-04,LHA,GI,롱하오 항공,국제,YNT,출발,부정기,화물,0,0,0,259477,0,0,0
2023-04,LHA,GI,롱하오 항공,국제,YNZ,도착,부정기,화물,0,0,0,9675,0,0,0
2023-04,LOT,LO,LOT 폴란드항공,국제,BUD,도착,정기,여객,3720,8,85,110291,0,578,64401
2023-04,LOT,LO,LOT 폴란드항공,국제,BUD,출발,정기,여객,4188,6,244,159640,0,0,86266
2023-04,LOT,LO,LOT 폴란드항공,국제,WAW,도착,정기,여객,4957,24,203,147288,0,13253,85186
2023-04,LOT,LO,LOT 폴란드항공,국제,WAW,출발,정기,여객,5515,20,83,225075,0,9857,104630
2023-04,MAS,MH,말레이시아항공,국제,KUL,도착,정기,여객,5892,32,46,263534,0,2179,86137
2023-04,MAS,MH,말레이시아항공,국제,KUL,출발,정기,여객,5596,24,71,406606,0,9600,104373
2023-04,MGL,OM,몽골항공,국제,UBN,도착,정기,여객,5719,40,1091,18428,0,2550,114771
2023-04,MGL,OM,몽골항공,국제,UBN,도착,부정기,화물,0,0,0,13007,25,0,0
2023-04,MGL,OM,몽골항공,국제,UBN,도착,부정기,여객,390,1,29,1393,0,0,7048
2023-04,MGL,OM,몽골항공,국제,UBN,출발,정기,여객,5933,71,1514,72104,0,1200,157578
2023-04,MGL,OM,몽골항공,국제,UBN,출발,부정기,화물,0,0,0,126359,0,0,0
2023-04,MGL,OM,몽골항공,국제,UBN,출발,부정기,여객,377,5,58,2578,0,0,8891
2023-04,MMA,8M,미얀마 국제항공,국제,RGN,도착,정기,여객,1053,1,119,11029,0,9139,32285
2023-04,MMA,8M,미얀마 국제항공,국제,RGN,출발,정기,여객,1243,0,34,2998,0,0,30938
2023-04,PAC,PO,폴라에어카고,국제,CVG,도착,정기,화물,0,0,0,1547303,346459,0,0
2023-04,PAC,PO,폴라에어카고,국제,CVG,출발,정기,화물,0,0,0,756830,133013,0,0
2023-04,PAC,PO,폴라에어카고,국제,HKG,도착,정기,화물,0,0,0,13759,2069,0,0
2023-04,PAC,PO,폴라에어카고,국제,HKG,출발,정기,화물,0,0,0,1045793,390083,0,0
2023-04,PAC,PO,폴라에어카고,국제,LAX,도착,정기,화물,0,0,0,826489,305983,0,0
2023-04,PAC,PO,폴라에어카고,국제,LAX,출발,정기,화물,0,0,0,39592,33038,0,0
2023-04,PAC,PO,폴라에어카고,국제,LEJ,도착,정기,화물,0,0,0,210624,380,0,0
2023-04,PAC,PO,폴라에어카고,국제,MIA,도착,정기,화물,0,0,0,387689,89543,0,0
2023-04,PAC,PO,폴라에어카고,국제,NGO,도착,정기,화물,0,0,0,421282,97292,0,0
2023-04,PAC,PO,폴라에어카고,국제,NGO,출발,정기,화물,0,0,0,664711,2873,0,0
2023-04,PAC,PO,폴라에어카고,국제,NRT,도착,정기,화물,0,0,0,453134,118493,0,0
2023-04,PAC,PO,폴라에어카고,국제,PVG,도착,정기,화물,0,0,0,6325,6325,0,0
2023-04,PAC,PO,폴라에어카고,국제,PVG,출발,정기,화물,0,0,0,720426,338333,0,0
2023-04,PAC,PO,폴라에어카고,국제,SIN,도착,정기,화물,0,0,0,240379,98384,0,0
2023-04,PAC,PO,폴라에어카고,국제,SIN,출발,정기,화물,0,0,0,137078,64895,0,0
2023-04,PAC,PO,폴라에어카고,국제,SZX,출발,정기,화물,0,0,0,319599,110256,0,0
2023-04,PAC,PO,폴라에어카고,국제,TPE,도착,정기,화물,0,0,0,77854,23038,0,0
2023-04,PAC,PO,폴라에어카고,국제,TPE,출발,정기,화물,0,0,0,743424,180543,0,0
2023-04,PAL,PR,필리핀항공,국제,CEB,도착,정기,여객,1411,18,13,15017,0,0,16177
2023-04,PAL,PR,필리핀항공,국제,CEB,출발,정기,여객,1833,21,20,72,0,0,21019
2023-04,PAL,PR,필리핀항공,국제,CRK,도착,정기,여객,1300,3,2,0,0,0,14989
2023-04,PAL,PR,필리핀항공,국제,CRK,출발,정기,여객,1864,3,46,1208,0,0,28333
2023-04,PAL,PR,필리핀항공,국제,KLO,도착,정기,여객,1320,13,0,0,0,0,14991
2023-04,PAL,PR,필리핀항공,국제,KLO,출발,정기,여객,1845,15,2,0,0,0,19455
2023-04,PAL,PR,필리핀항공,국제,MNL,도착,정기,여객,9446,29,434,89269,0,0,143430
2023-04,PAL,PR,필리핀항공,국제,MNL,출발,정기,여객,9377,31,560,101917,0,8543,161425
2023-04,QDA,QW,청도항공,국제,TAO,도착,정기,여객,1082,1,4,1413,0,1413,13818
2023-04,QDA,QW,청도항공,국제,TAO,출발,정기,여객,1023,2,18,4670,0,3571,14257
2023-04,QFA,QF,콴타스항공,국제,SYD,도착,정기,여객,4603,48,134,11173,0,4990,78606
2023-04,QFA,QF,콴타스항공,국제,SYD,출발,정기,여객,4430,36,279,61223,0,20996,94349
2023-04,QTR,QR,카타르항공,국제,DOH,도착,정기,화물,0,0,0,1391971,0,4409,0
2023-04,QTR,QR,카타르항공,국제,DOH,도착,정기,여객,9636,25,299,467333,0,8061,186575
2023-04,QTR,QR,카타르항공,국제,DOH,출발,정기,화물,0,0,0,1656576,0,5039,0
2023-04,QTR,QR,카타르항공,국제,DOH,출발,정기,여객,10704,32,473,227777,0,6876,240307
2023-04,RBA,BI,로얄 브루나이 에어라인,국제,BWN,도착,정기,여객,949,16,9,250,0,47,12669
2023-04,RBA,BI,로얄 브루나이 에어라인,국제,BWN,출발,정기,여객,850,10,8,775,0,0,17297
2023-04,SIA,SQ,싱가폴항공,국제,LAX,출발,정기,화물,0,0,0,1074397,0,0,0
2023-04,SIA,SQ,싱가폴항공,국제,SIN,도착,정기,화물,0,0,0,569498,0,0,0
2023-04,SIA,SQ,싱가폴항공,국제,SIN,도착,정기,여객,25902,255,346,793165,0,10246,390910
2023-04,SIA,SQ,싱가폴항공,국제,SIN,출발,정기,여객,27007,236,178,485844,0,28383,541362
2023-04,SVA,SV,사우디아 항공,국제,JED,도착,정기,여객,752,8,11,46832,0,0,15206
2023-04,SVA,SV,사우디아 항공,국제,JED,출발,정기,여객,918,2,27,93301,0,0,18841
2023-04,SVA,SV,사우디아 항공,국제,RUH,도착,정기,여객,1297,13,12,13554,0,0,24198
2023-04,SVA,SV,사우디아 항공,국제,RUH,출발,정기,여객,997,5,33,116939,0,1055,23889
2023-04,SWM,ZA,스카이앙코르항공,국제,PNH,도착,정기,여객,2260,6,3,1569,0,1439,32746
2023-04,SWM,ZA,스카이앙코르항공,국제,PNH,출발,정기,여객,2259,21,1,714,0,440,41805
2023-04,TAX,XJ,타이 에어아시아 엑스,국제,BKK,도착,정기,여객,13780,54,0,449297,0,0,154007
2023-04,TAX,XJ,타이 에어아시아 엑스,국제,BKK,출발,정기,여객,12836,60,248,101873,0,18366,172409
2023-04,TGW,TR,스쿠트타이거항공,국제,SIN,도착,정기,여객,5902,15,0,39144,0,0,64117
2023-04,TGW,TR,스쿠트타이거항공,국제,SIN,출발,정기,여객,7252,29,2,38480,0,0,113929
2023-04,TGW,TR,스쿠트타이거항공,국제,TPE,도착,정기,여객,6920,21,0,25561,0,0,64688
2023-04,TGW,TR,스쿠트타이거항공,국제,TPE,출발,정기,여객,5858,21,0,0,0,0,80593
2023-04,THA,TG,타이항공,국제,BKK,도착,정기,여객,20867,135,684,1512804,0,4542,348771
2023-04,THA,TG,타이항공,국제,BKK,출발,정기,여객,20228,147,237,479435,0,15968,396758
2023-04,THY,TK,터키항공,국제,FRU,출발,정기,화물,0,0,0,58065,0,0,0
2023-04,THY,TK,터키항공,국제,IST,도착,정기,화물,0,0,0,360993,0,0,0
2023-04,THY,TK,터키항공,국제,IST,도착,정기,여객,14200,31,208,581913,0,8092,252895
2023-04,THY,TK,터키항공,국제,IST,출발,정기,화물,0,0,0,500534,0,0,0
2023-04,THY,TK,터키항공,국제,IST,출발,정기,여객,14821,33,455,822134,0,13,278251
2023-04,TTW,IT,타이거에어 타이완,국제,TPE,도착,정기,여객,4424,8,0,359,0,0,36839
2023-04,TTW,IT,타이거에어 타이완,국제,TPE,출발,정기,여객,4265,8,0,29392,0,0,51536
2023-04,TUA,T5,투르크메니스탄,국제,ASB,도착,부정기,화물,0,0,0,1050,0,0,0
2023-04,TUA,T5,투르크메니스탄,국제,ASB,출발,부정기,화물,0,0,0,16435,0,0,0
2023-04,TVS,QS,스마트윙스,국제,GUM,도착,부정기,여객,72,0,0,0,0,0,1515
2023-04,TVS,QS,스마트윙스,국제,LGK,출발,부정기,여객,71,0,0,0,0,0,1515
2023-04,TWB,TW,티웨이항공,국내,CJU,도착,부정기,여객,266,6,0,0,0,0,1103
2023-04,TWB,TW,티웨이항공,국제,BKK,도착,정기,여객,9096,14,231,358625,0,24267,105015
2023-04,TWB,TW,티웨이항공,국제,BKK,출발,정기,여객,9178,15,371,222483,0,6187,113269
2023-04,TWB,TW,티웨이항공,국제,CEB,도착,정기,여객,5041,82,2,0,0,0,48015
2023-04,TWB,TW,티웨이항공,국제,CEB,도착,부정기,여객,84,0,1,0,0,0,329
2023-04,TWB,TW,티웨이항공,국제,CEB,출발,정기,여객,5309,81,16,0,0,0,44195
2023-04,TWB,TW,티웨이항공,국제,CEB,출발,부정기,여객,176,0,2,0,0,0,1633
2023-04,TWB,TW,티웨이항공,국제,CTS,도착,정기,여객,4160,8,87,0,0,0,45112
2023-04,TWB,TW,티웨이항공,국제,CTS,출발,정기,여객,4117,13,46,0,0,0,34312
2023-04,TWB,TW,티웨이항공,국제,DAD,도착,정기,여객,13954,63,44,3172,0,0,145269
2023-04,TWB,TW,티웨이항공,국제,DAD,출발,정기,여객,13847,59,51,0,0,0,110794
2023-04,TWB,TW,티웨이항공,국제,DMK,도착,정기,여객,462,1,6,0,0,0,2585
2023-04,TWB,TW,티웨이항공,국제,DMK,출발,정기,여객,711,0,24,0,0,0,5513
2023-04,TWB,TW,티웨이항공,국제,FUK,도착,정기,여객,15864,54,50,0,0,0,151167
2023-04,TWB,TW,티웨이항공,국제,FUK,출발,정기,여객,15856,54,39,0,0,0,114092
2023-04,TWB,TW,티웨이항공,국제,GUM,도착,정기,여객,4934,102,0,0,0,0,58067
2023-04,TWB,TW,티웨이항공,국제,GUM,출발,정기,여객,5153,107,6,0,0,0,57749
2023-04,TWB,TW,티웨이항공,국제,KHH,도착,정기,여객,4352,26,0,0,0,0,44414
2023-04,TWB,TW,티웨이항공,국제,KHH,출발,정기,여객,4597,25,0,0,0,0,52479
2023-04,TWB,TW,티웨이항공,국제,KIX,도착,정기,여객,19959,39,94,123473,0,0,194656
2023-04,TWB,TW,티웨이항공,국제,KIX,도착,부정기,여객,880,0,0,0,0,0,8486
2023-04,TWB,TW,티웨이항공,국제,KIX,출발,정기,여객,19792,32,103,28680,0,5972,158494
2023-04,TWB,TW,티웨이항공,국제,KIX,출발,부정기,여객,900,0,0,0,0,0,6418
2023-04,TWB,TW,티웨이항공,국제,KLO,도착,정기,여객,8779,32,9,0,0,0,89905
2023-04,TWB,TW,티웨이항공,국제,KLO,도착,부정기,여객,74,0,0,0,0,0,335
2023-04,TWB,TW,티웨이항공,국제,KLO,출발,정기,여객,9028,26,22,0,0,0,78237
2023-04,TWB,TW,티웨이항공,국제,KLO,출발,부정기,여객,180,1,0,0,0,0,1531
2023-04,TWB,TW,티웨이항공,국제,KMJ,도착,정기,여객,4325,4,5,0,0,0,67964
2023-04,TWB,TW,티웨이항공,국제,KMJ,출발,정기,여객,4194,6,1,0,0,0,61191
2023-04,TWB,TW,티웨이항공,국제,KOJ,도착,부정기,여객,175,0,0,0,0,0,3157
2023-04,TWB,TW,티웨이항공,국제,NRT,도착,정기,여객,17839,45,190,52947,0,0,185558
2023-04,TWB,TW,티웨이항공,국제,NRT,출발,정기,여객,18039,38,309,89448,0,3914,160230
2023-04,TWB,TW,티웨이항공,국제,OKA,도착,정기,여객,4570,59,24,0,0,0,45924
2023-04,TWB,TW,티웨이항공,국제,OKA,출발,정기,여객,4704,65,22,0,0,0,35810
2023-04,TWB,TW,티웨이항공,국제,SGN,도착,정기,여객,4442,6,86,32486,0,0,41916
2023-04,TWB,TW,티웨이항공,국제,SGN,출발,정기,여객,3819,6,36,2023,0,111,35457
2023-04,TWB,TW,티웨이항공,국제,SIN,도착,정기,여객,9462,22,10,89092,0,26947,111354
2023-04,TWB,TW,티웨이항공,국제,SIN,출발,정기,여객,9397,27,80,236737,0,0,122273
